Subject ID,Raters Group,Completed by,Rater Name,"Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Listens to patients and their families’ concerns and responds to them thoroughly. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats patients with dignity irrespective of their religion, culture, age, race, sexual orientation, gender and socio-economic status._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Respects patients’ confidentiality (i.e. does not discuss confidential patient information in areas where others can overhear the conversation like hallways, elevators, coffee shops etc.)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Takes time to explain to patients their medical condition, treatment options, methods utilized and outcomes._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Treats healthcare workers with dignity irrespective of their religion, culture, age, race, sexual orientation and gender. _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Uses respectful language with other healthcare workers (i.e: avoids abusive language, offensive comments, racial or ethnic slurs, threats of violence and foul or rude intimidating language). _First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Responds in timely fashion to phone calls and paging regarding patient care._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Arrives on time to scheduled appointments (i.e. clinic, OR, rounds, shift etc…)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Receptive to the suggestions and concerns of other healthcare coworkers (both physician and non-physician health providers)._First Scale","Q1_AUBMC Evaluation of Medical Staff Behavior Form for [S$FN] [S$LN], MD

_Communicates directly and clearly with healthcare workers (both physician and non-physician health providers) about patient care._First Scale","Q2_Comments
",Fillout Date (mm/dd/yy)
PHYS_521a6b7dc394,Hospital Staff,PHYS_d7634ef86058,PHYS_a83aba1be418,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Such an amazing character, highly professional, a role model, working with Dr. Khouzami is always a pleasure. He respects nurses &#x2F; nurses workflow. Highly cooperative. ",06/15/23 12:17 PM
PHYS_fa6a74aacd93,Hospital Staff,PHYS_c014f840f069,PHYS_4133e430fc83,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Such a talented physician with great knowledge and communication skills, he is the number 1 attending physician according to my perspective. He is the only physician who teaches us about patient cases and discusses the treatment plan with us. Proud to work with Dr Bassem.",08/08/2023 09:03
PHYS_4e77fb1f767d,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:04 PM
PHYS_e28930872332,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Good,07/17/23 06:04 PM
PHYS_37dfdb6f29eb,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Great attending
Very educational",07/17/23 06:05 PM
PHYS_50ac2c9535c2,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:05 PM
PHYS_6df779828f7b,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Great attending
Role model",07/17/23 06:06 PM
PHYS_a776330d6a32,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:06 PM
PHYS_f5f4b850e183,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:11 PM
PHYS_16ccc93f11c4,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Most skillfil,07/17/23 06:19 PM
PHYS_1fb96d137a2b,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:11 PM
PHYS_40b714e94a50,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Role model
A pleasure to learn from",07/17/23 06:20 PM
PHYS_d83d142152e6,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:20 PM
PHYS_51d276f5a8d3,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:21 PM
PHYS_9ef5aa4833cc,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Best at teaching,07/17/23 06:10 PM
PHYS_cea13f9cac15,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Residents are fortunate to have her as their program director,07/17/23 06:10 PM
PHYS_4034a678d376,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:09 PM
PHYS_4aeacdb3a4a6,Medical Staff,PHYS_4e4e1ff65560,PHYS_a2369653cd41,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Great attending,07/17/23 06:09 PM
PHYS_85a5920c4590,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,D/A,07/21/23 01:53 PM
PHYS_b871429a7b4d,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:53 PM
PHYS_7e91f7e56fd6,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:53 PM
PHYS_c0ec96466136,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,,,,,,,,,,,D/A,07/21/23 01:53 PM
PHYS_0f7dbc32ada3,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:54 PM
PHYS_a181ee51a3bd,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,,Always,Always,Always,D/A,07/21/23 01:54 PM
PHYS_d96d1fbcd51c,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,D/A,07/21/23 01:55 PM
PHYS_1f0f25eeec49,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:55 PM
PHYS_20d06ace891d,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,,Always,Always,Always,D/A,07/21/23 01:55 PM
PHYS_d85b718fdd5d,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,,Always,Always,Always,D/A,07/21/23 01:55 PM
PHYS_0c7fca4357ff,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:55 PM
PHYS_63c6c95d0a19,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:56 PM
PHYS_4358aa6d482d,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:56 PM
PHYS_173bbc0bcea0,Medical Staff,PHYS_6c4cf737a3c6,PHYS_f481f8fb2a34,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/21/23 01:56 PM
PHYS_9886ce9b1b67,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,07/12/2023 01:33
PHYS_2b39351adae2,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:34
PHYS_90673957dd97,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:34
PHYS_1043138b4084,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:35
PHYS_8bcc25eda286,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:36
PHYS_82ab3ac2654c,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:36
PHYS_e687bc088709,Medical Staff,PHYS_3306019c743a,PHYS_d279ccfb0e3f,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/12/2023 01:37
PHYS_0f6500b55151,Faculty Self-Evaluation,PHYS_0f6500b55151,PHYS_0f6500b55151,Always,Always,Always,Always,Always,Always,Always,Most of the time,Most of the time,Always,D/A,06/15/23 08:04 AM
PHYS_81a7aa72e7dc,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:37 PM
PHYS_ed3fe1ca099a,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:37 PM
PHYS_dc16685e7615,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,,,,,,,,,,,D/A,07/21/23 01:38 PM
PHYS_75f2f98bdf72,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:39 PM
PHYS_7936c3398396,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:39 PM
PHYS_9559b23f8d4b,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:39 PM
PHYS_cb0a8cb3e016,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,,,,,,,,,,,D/A,07/21/23 01:39 PM
PHYS_de3a95430804,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:40 PM
PHYS_188031344e32,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,D/A,07/21/23 01:40 PM
PHYS_05d7d01a4662,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:41 PM
PHYS_9ae8114ad5ec,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:41 PM
PHYS_3ed9f4f595ea,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:41 PM
PHYS_155ddef11442,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:42 PM
PHYS_f24b5ac4ffcc,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:42 PM
PHYS_474fe7a78d1e,Hospital Staff,PHYS_9df0bd7c9ac2,PHYS_439d3cb85ea3,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/21/23 01:42 PM
PHYS_85c37beeac3a,Faculty Self-Evaluation,PHYS_85c37beeac3a,PHYS_85c37beeac3a,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,Always,Na,07/24/23 08:57 PM
PHYS_2ab54f384310,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:37 AM
PHYS_9facd75e78af,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:38 AM
PHYS_890d65abe662,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:33 AM
PHYS_57b12d3fa561,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:34 AM
PHYS_3be61421ac27,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,06/25/23 09:35 AM
PHYS_e89c61e87d73,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,06/25/23 09:31 AM
PHYS_d980aca02559,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:35 AM
PHYS_0a63f66fcd2d,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:25 AM
PHYS_181ce205eac5,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:38 AM
PHYS_3092b5fd6b03,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:20 AM
PHYS_62f1bae5c53b,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,06/25/23 09:26 AM
PHYS_02c500d8cb86,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,,,,,,,,,,,D/A,08/01/2023 16:22
PHYS_53548c7a9704,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:39 AM
PHYS_0c6befa9bb8a,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,06/25/23 09:40 AM
PHYS_21f122001425,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:23 AM
PHYS_1b486a9e38a8,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:40 AM
PHYS_134fc473142b,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:27 AM
PHYS_8f05f1a538fb,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:28 AM
PHYS_f865b2d06c16,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,08/01/2023 16:25
PHYS_d8ccf1500bf7,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,D/A,06/25/23 09:29 AM
PHYS_0b154e62147a,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Most of the time,Always,Always,D/A,06/25/23 09:37 AM
PHYS_614bab004c69,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Most of the time,Always,Most of the time,Always,Most of the time,Sometimes,Most of the time,D/A,06/25/23 09:43 AM
PHYS_183de6ed35cf,Hospital Staff,PHYS_650d4be5bca8,PHYS_4a6af67563a1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,06/25/23 09:30 AM
PHYS_645df9a1917f,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:11
PHYS_14f9b9c484ab,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Most of the time,Always,Most of the time,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Sometimes,Most of the time,D/A,07/10/2023 16:13
PHYS_d405cd7aa8ea,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Most of the time,Most of the time,Always,Always,Always,Always,D/A,07/10/2023 16:14
PHYS_b55c7f237e30,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:15
PHYS_d4c23ee697dc,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/10/2023 16:19
PHYS_2f693cd39f3a,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Most of the time,Most of the time,Most of the time,Sometimes,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,D/A,07/10/2023 16:19
PHYS_727b93c1b6a7,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:20
PHYS_0c1628118176,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:21
PHYS_cba2ea3a0d88,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:21
PHYS_7d4639603244,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,D/A,07/10/2023 16:23
PHYS_bd9d261c765d,Hospital Staff,PHYS_66eda12e3a1a,PHYS_f4c6b5fc9826,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/10/2023 16:17
PHYS_fa6a74aacd93,Head of Division,PHYS_5a42763cd787,PHYS_5a42763cd787,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Dr Tanios has shown himself to be a great physician, nephrologist, patient&ndash;advocate and mentor&#x2F;educator.
He has wonderful beside manners, listens and help patients with all their needs, always conducts himelf in utmost professionalism.
A true pleasure to have Bassem as a member of the nephrology team
",06/25/23 01:51 PM
PHYS_5f752ce1a40c,Head of Division,PHYS_5a42763cd787,PHYS_5a42763cd787,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Dr Daouk is simply a great senior physician, patient&ndash;advocate and mentor. She takes it personally upon herself to assist patients in need of help, be it by advocating for them, supporting request for helping them or raising funds for the Kidney Patient fund from donors. We are all indebted to her efforts and consistent advocacy for all patients.
She is a wonderful mentor to fellows. She is highly liked and respected by her patients and by staff alike.
",06/25/23 01:55 PM
PHYS_a94e0cb739e1,Head of Division,PHYS_5a42763cd787,PHYS_5a42763cd787,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Dr Mallat is a very experienced senior nephrologist and internist, a true academician and role mode. He maintains a very busy practice, attending to all its needs and demands, and providing fisrt&ndash;rate medical care and service to patients. He is highly respected as a nephrologist, as a medical staff member, as a faculty member with seniority and simply as a trusted colleague. He participates and enriches all the activies of the Division and plays an active role in the educational mission of the Division. ",06/25/23 02:03 PM
PHYS_55de23dce1a6,Head of Division,PHYS_5a42763cd787,PHYS_5a42763cd787,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"Dr Medawwar is a seasoned, highly experienced, senior nephrologist and internist. He maintains a busy high volume practice to which he devotes all necessary efforts, meeting needs of patients at all times. He is a wonderful physician, person and colleague who is highluy respected by patients and staff alike. He is always at the ready to help. He conducts himself in most professional manner. ",06/25/23 01:58 PM
PHYS_5a42763cd787,Faculty Self-Evaluation,PHYS_5a42763cd787,PHYS_5a42763cd787,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,"I have providing renal care in the inpatient setting through consultations and as Admitting Physician, in the outpatient clinic at ACC, in the Mamdouha el&ndash;Sayed Bobst Hemodialysis Unit, maintaining an active busy regional practice. I have also been providing administrative support for the outpatient and inpatient dialysis program, CRRT, Peritoneal Dialysis, Hypertension lab among other services. This is in addition to coaching and mentoring of fellows, residents and students. I have also worked closely with Dr Daouk to administer the Patient Support funds and aid those in need.",06/25/23 03:13 PM
PHYS_3230e0ecc6b3,Medical Staff,PHYS_7eb4572e3747,PHYS_5fbfaffec734,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:22 PM
PHYS_22e7165ee7c8,Medical Staff,PHYS_7eb4572e3747,PHYS_5fbfaffec734,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:23 PM
PHYS_65af24a9759c,Medical Staff,PHYS_7eb4572e3747,PHYS_5fbfaffec734,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:23 PM
PHYS_b86419b77493,Medical Staff,PHYS_7eb4572e3747,PHYS_5fbfaffec734,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:23 PM
PHYS_87cc0360be48,Medical Staff,PHYS_7eb4572e3747,PHYS_5fbfaffec734,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,D/A,07/24/23 02:24 PM
PHYS_f5f4b850e183,Faculty Self-Evaluation,PHYS_f5f4b850e183,PHYS_ed77f36ba64c,Most of the time,Always,Always,Most of the time,Always,Always,Always,Always,Always,Always,None ,06/15/23 02:33 PM
PHYS_4e77fb1f767d,Medical Staff,PHYS_1d3ef169e373,PHYS_59756f5b4c63,Always,Always,Always,Most of the time,Most of the time,Most of the time,Most of the time,Always,Always,Always,....,07/14/23 11:13 AM
PHYS_e28930872332,Medical Staff,PHYS_1d3ef169e373,PHYS_59756f5b4c63,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,...,07/14/23 11:13 AM
